"ID","text","label",,"Comments",,"B",,"Set","Claim Count",,,,,"regex match",,,,,,,,,,,,,,
1640,"""We've got more revenue than we ever have.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,"""Under Barack Obama the last two years, the number of federal limousines for bureaucrats has increased 73 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,"""If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,"""The president released all of the oil from the Strategic Oil Reserve.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,"""Hispanic unemployment has been ticking down from an all-time high of 13.9 percent because of the policies we've implemented.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,"In the Republican presidential debate in New Hampshire, none of the candidates mentioned the ""middle class"" or ""education.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,"Says President Barack Obama promised he would cut the deficit in half, but instead will at least double it.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,"The U.S. is spending ""one out of every six Defense Department dollars on Afghanistan.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,"When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,"""Who are the most consistently misinformed media viewers? … Fox viewers, consistently, every poll.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,"""Janice Hahn hired hard-core gang members with taxpayer money to be 'gang-intervention specialists.' She even helped them get out of jail, so they could rape and kill again.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,"Says an alternative to Social Security that operates in Galveston County, Texas, has meant that participants will ""retire with a whole lot more money"" than under Social Security.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,"""Obamacare takes $500 billion out of Medicare and funds Obamacare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,"""This is the slowest job recovery since Hoover.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,"The Medicare drug program ""resulted in the program coming in 40 percent under budget. ... And the reason it was, is because the design was right.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,"Says President Barack Obama ""has put (up) a stop sign … against oil drilling, against any kind of exploration offshore or in Alaska.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,"""A large number of the uninsured earn $75,000 or more a year.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,"""The cost-of-living increase in Social Security is tied to wage inflation.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,"Then-Sen. Barack Obama ""refused to raise the debt ceiling because he said President Bush had failed in leadership.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,"""There was a recent report out that the premiums for Medicare and the payroll withholdings are only paying about half the program. So it is not financially solvent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,"""The CBO, the Congressional Budget Office has said that Obamacare will kill 800,000 jobs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,"The Obama administration has cut taxes on small businesses 17 times.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,"""We have unemployment that rivals the Great Depression.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,"""The average unemployed American has been out of work for almost 40 weeks.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,"""When I became president and CEO of Godfather's Pizza, it was supposed to go bankrupt . . . We turned it around with common-sense business principles.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,"Commerce Secretary nominee John Bryson ""appears to endorse world government.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,"By advocating new requirements for voters to show ID cards at the polls, Republicans ""want to literally drag us all the way back to Jim Crow laws.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,"The budget for the Consumer Financial Protection Bureau ""is only about 1 percent of the amount banks generate just from late fees and overdraft fees.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,"Says that Sarah Palin and Craig Huey ""would ban a woman's right to choose in every case""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,"Says Craig Huey called Planned Parenthood a ""murder mill.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,"Accuses President Barack Obama of making contradictory claims about efforts to kill Osama bin Laden in 2008 and 2011.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,"""Part of his ride was to warn the British that were already there that, 'Hey, you're not going to succeed.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,"""Over the last 15 months, we've added more than 2 million jobs in the private sector. That's far in excess of what it was in the comparable period after the last recession.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,"""Manufacturing is having its best employment year in almost 15 years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,"Democratic Reps. Cicilline, Boswell, Carnahan and Critz ""demanded that Congress vote to increase the nation's debt limit without making any spending cuts.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,"""A few months into office, (President Barack Obama) traveled around the globe to apologize for America.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,"""We're going to be looking at $8 billion a day that we're going to be pouring into foreign countries in order to import that make-up fuel that we're going to need to take the place of what we could have gotten out of the gulf.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,"We are looking at ""150,000 barrels (of oil) per day less next year, and 200,000 barrels per day less being able to be developed from the gulf the year after"" because of the moratorium on new drilling enacted by the Obama administration.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,"""We are only inches away from ceasing to be a free market economy.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,"""We went from a $5.6 trillion surplus that George Bush inherited to over ... $11-plus trillion debt when George Bush left office.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,"Medicare ""only has about 50 percent of it paid for by either premiums or payroll taxes, and the rest is deficit spending ... or debt spending.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,"""Look at the debt that has been accumulated in the last two years. It's more debt under this president than all those other presidents combined.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,"The Medicare proposal by Rep. Paul Ryan, R-Wis., would ""allow insurance companies to deny you coverage and drop you for pre-existing conditions.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,"""In the late 1980s, the U.S. was nearly the lowest-taxed nation in the world, and a quarter century later we're nearly the highest.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,"""There's a 1.5 percent to 2 percent overhead in Medicare. The insurance companies have a 20 percent to 30 percent overhead.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,"The Democratic health care law ""added 12 years of solvency to Medicare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,"""Less than two years ago, we made a commitment to repay the U.S. . . .taxpayers in full, and today we made good on that promise.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,"Says that Tim Pawlenty eliminated health insurance for 33,000 to 35,000 people when he was governor of Minnesota.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,"The Paul Ryan budget proposal would ""privatize Medicare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,"The Paul Ryan budget proposal would leave the country ""without Medicare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,"""For decades before I was elected, governors tried and failed to get Minnesota out of the top 10 highest-taxed states in the country. I actually did it.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,"Compact fluorescent light bulbs are ""toxic"" and ""not environmentally friendly.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,"""Unions don't have to comply with Obamacare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,"On whether he would vote for the budget proposed by Rep. Paul Ryan, R-Wis.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,"""The new light bulbs will cost roughly six times the cost of the light bulbs we now use.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,"""We bring in enough tax revenue to service our debt, pay for Medicare and Medicaid and Social Security, and then still have about $300 (billion) or $400 billion left over.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,"Next year, ""you will be mandated by federal law to get rid of your existing light bulbs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,"""The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,"Promotes a chart saying that Barack Obama has ""increased the debt"" by 16 percent, compared to George W. Bush, who increased it by 115 percent.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,"On supporting the budget proposed by Rep. Paul Ryan",,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,"On taxes, President Barack Obama wants to raise ""the top rate to 44.8 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,"""In the first year of the Obama administration, more jobs were created in the private sector than in the eight years of the Bush administration.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1702,"President Barack Obama deserves to be called ""the most successful food stamp president in American history"" because ""47 million Americans are on food stamps.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,"""The (border) fence is now basically complete.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,"The Massachusetts health care plan is ""wildly unpopular"" among state residents.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,"President Obama's health care law ""represents a government takeover of health care.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,"About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the program's cost, while one-third are elderly, and they account for two-thirds of the cost.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,"""For four years, we balanced the budget and paid off $405 billion in debt.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,"During his time as House speaker, ""unemployment came down from 5.6 percent to under 4 (percent).""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,"Under President Barack Obama, the United States has ""doubled our exports.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,"The Bush tax cuts ""created about 8 million jobs over the first 10 years that they were in existence. We've lost about 5 million of those jobs during this recession.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1711,"The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1712,"""The Border Patrol has 20,000 agents – more than twice as many as there were in 2004.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1713,"During the Eisenhower Administration, ""not a single soldier … died in combat.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,"Wrote that in 2006, Nancy Pelosi said she didn't think capturing Osama bin Laden ""makes us any safer,"" but in 2011 called his killing ""historic.""","action",,,,,,,,,,,,,,,,,,,,,,,,,,
1715,"On the night of the Iowa caucuses, Obama ""promised the nation that he would do health care reform focused on cost containment, he opposed an individual mandate, and he said he was going to do it with Republicans.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,"""We have the highest corporate income tax in the world right now.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1717,"""Bin Laden had declared war against Pakistan.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,"""America owns 3 percent of the world's oil but consumes 25 percent of its global reserves.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1719,"Rep. Paul Ryan's budget proposal cuts ""nothing"" from Medicare, Social Security or defense in the next two to three years, and ""in three years, he does not cut one dime from the debt.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,"Says although the unemployment rate seems to be improving, it does not reflect real job creation -- it's caused by a ""shrinking of the actual labor force.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,"""We don't have bridges being built"" in the United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,"""A vast majority of the production in the United States comes from small independent oil and gas companies.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,"On whether the federal debt limit should be raised",,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,"Says stories about his birth certificate drowned out media coverage of the Republican and White House budget plans the week of April 11.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,"President Barack Obama ""took exactly none of his own deficit reduction commission's ideas. Not one.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,"After the U.S.-led military alliance ejected Saddam Hussein's forces from Kuwait in 1991, the Kuwaitis ""never paid us.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,"""CNN did a poll recently where Obama and I are statistically tied.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,"""Large majorities"" of the public ""oppose major changes to Medicare"" and favor higher taxes on the wealthy.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,"""Iraq has the second-largest oilfields in the world (behind) Saudi Arabia.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,"China holds 26 percent of the U.S. debt.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,"Under a proposal by Rep. Paul Ryan, people on Medicare will only have $15,000 from the federal government to spend on their health care.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,"""Seniors will have to find $12,500 for health care because Republicans voted to end Medicare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,"According to David Cay Johnston, ""the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans … pay about 16 percent of their income to federal taxes.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,"""Every time we've cut taxes, revenues have gone up, the economy has grown.""","misc",,,,,,,,,,,,,,,,,,,,,,,,,,
1735,"The Republican budget plan ""says that 10 years from now, if you're a 65-year-old who's eligible for Medicare, you should have to pay nearly $6,400 more than you would today.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,"""The top 1 percent of income-earners pay about 40 percent of all taxes into the federal government.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,"""Americans will pay more in taxes in 2011 than they will spend on groceries, clothing and shelter combined.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,"""Medicare passed with virtually no Republican support.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,"""The Republicans have demanded deep cuts in education. They've demanded cuts in cancer research and other research to find cures and treatments to diseases.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,"""In the last decade, the average income of the bottom 90 percent of all working Americans actually declined. The top 1 percent saw their income rise by an average of more than a quarter of a million dollars each.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,"""By the end of this decade, the interest we owe on our debt could rise to nearly $1 trillion.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,"A Republican proposal changes Medicare for those under age 55 so that they will ""participate in the same kind of health plan that members of Congress do.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,"""Foreign aid makes up about 1 percent of our entire budget.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,"President Obama has ""stopped using the phrase 'war on terror.' """,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745,"President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1746,"""In 2009, we cut state spending in real terms for the first time in 150 years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1747,"""Libya supplies the oil for China. We get no oil from Libya.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,"Abortion services are ""well over 90 percent of what Planned Parenthood does.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1749,"""I have the No. 1 show on NBC.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1750,"Says President Obama's ""grandmother in Kenya said he was born in Kenya and she was there and witnessed the birth.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,"""We've introduced a bill that includes $12 billion in cuts over the next week.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,"A government shutdown ""could disrupt ... veterans' benefits.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,"Under a House Republican appropriations bill, ""6 million seniors are deprived of meals.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,"The ratio of people working for the government and working in manufacturing today is ""an almost exact reversal of the situation in 1960.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,"Says House Republicans rejected a straightforward measure that would prevent members of Congress and the president from being paid during a government shutdown.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,"""We've lost 26 million jobs … since (Obama's) been president.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,"""Franklin Roosevelt (was) the last president to come to the Congress to ask for permission to engage into war.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,"""We lost more jobs in this great recession than the last four recessions combined.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1759,"""Every child born today inherits a $30,000 share in a national debt that stands at more than $13 trillion.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,"South Korea doesn't pay the United States for U.S. troops that protect their country.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,"""From 1960, the year I was born, until the time I became Governor in 2003, the average two-year increase in Minnesota state spending was 21 percent. … we brought that down dramatically, to about 1.7 percent per year.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,"Says Majority Leader Eric Cantor called for ""abolishing Social Security and Medicare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,"""A third of all the young people in America are not in America today because of abortion, because one in three pregnancies end in abortion.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,"""Ultimately, after an exhaustive investigation,"" the National Transportation Safety Board concluded that a Minneapolis bridge collapsed in 2007 ""because of an original design flaw dating back to the 1960s.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,"""One. That's the number of new drilling permits under the Obama administration since they came into office.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,"""Regime change (in Iraq) took eight years""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,"""American troops have never been under the formal control of another nation.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,"""A U.S. Government Accountability Office report says Planned Parenthood Federation of America cannot find some $1.3 billion given to it by the federal government from 2002 through 2008.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,"On whether the United States should intervene in Libya.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,"""Most Americans live within 50 miles of a nuclear power plant.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,"On the president unilaterally authorizing a military attack ""that does not involve stopping an actual or imminent threat to the nation.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,"The U.S. gives foreign aid to Cuba and Venezuela, even though those countries are our enemies.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,"""There is a growing body of evidence that radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,"The coalition of Arab states against Libya's Moammar Gadhafi is the biggest coalition against a fellow Arab leader since the Persian Gulf War in 1990-1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,"""The Congressional Budget Office has this economic model where they measure the economy going forward, and they are now telling us that the entire economy crashes in the year 2037 because their computer simulation can't conceive of any way in which the U.S. economy can continue.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,"Says the majority of Americans support gay marriage.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,"""Twenty percent of our electricity currently comes from nuclear power plants. I think there are 104 in the United States, two of them around the coast in California.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,"Federal spending is ""all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,"""Oil production from federal waters in the Gulf of Mexico reached an all-time high"" in 2010.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,"""Last year, American oil production reached its highest level since 2003.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,"""2008: Unions Spent $400 Million to Elect Obama.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,"""For the first time in more than a decade, imports accounted for less than half of (the oil) we consumed.""","quantity",,,,,,,,,,,,,,,,,,,,,,,,,,
1783,"A bill that would halt the EPA from regulating greenhouse gases would help ""stop rising gas prices.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,"""We now work the longest hours of any people around the world.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,"Says it's a ""statistical reality that most single moms are very poor, under-educated, can't get a job, and if it weren't for government assistance, their kids would be starving to death.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,"""Any child born prematurely, according to the president, in his own words, can be killed.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,"Says iPads and iPhones ""are built in the United States of America.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,"""Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,"""Under the clear letter of the law, (Justice Clarence Thomas) must recuse himself"" from the case challenging the constitutionality of the health care law.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,"Says Justice Elena Kagan recused herself in ""many cases where she had little role"" as solicitor general, simply because of the appearance of a conflict of interest.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,"Under Gov. Scott Walker's proposals, ""Money is being taken away from workers, and the tax breaks given to major corporations. """,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,"Says Michelle Obama has 43 people on her staff",,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,"Says the Army is spending $7 million to sponsor a NASCAR team.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,"Says Rep. Paul Ryan's budget ""roadmap … doesn't balance the budget until the 2060s and … adds an unthinkable $62 trillion to the national debt between now and then.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,"The 2006 Massachusetts health care law has ""added (only) about 1 percent to our state budget.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,"Says Barack Obama grew up in Kenya.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,"""Most federal employees do not have collective bargaining for benefits, nor for pay.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army ""put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,"""The right-to-work states have much lower level of unemployment than the union states do.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,"""From 2003 to 2006, 'Sesame Street' made more than $211 million from toy and consumer product sales.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,"If there's a government shutdown, ""people don't get their Social Security checks.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,"""Every (Wisconsin) legislator that votes for this bill"" will have to ""give up the same amount of pay"" as other state employees.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,"The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,"In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other workers in the United States.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,"""The (Wisconsin) governor has proposed tax giveaways to corporations.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1806,"The president's proposed budget ""will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,"If Wisconsin's governor cuts perquisites as much as he plans to do, ""it would still leave (workers) better off than their private sector"" counterparts.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,"""The firefighters, the policemen and others who supported (Wisconsin Gov. Scott Walker) in his election bid ... don't have to worry about their collective bargaining rights.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,"The government will ""go out and buy my breast pump for my babies.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,"The federal government ""can cut all of the non-military discretionary spending and not balance the budget.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,"""Within a few years, we will be spending more on interest payments than on national security.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,"The White House budget plan will bring domestic discretionary spending to its lowest share of our economy since Dwight Eisenhower was president.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,"The Obama administration ""actually cut out the democracy in Egypt funds inside the State Department.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,"""Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,"""Over the last two years since President Obama has taken office, the federal government has added 200,000 new federal jobs.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,"Under the White House's budget proposal, ""we will not be adding more to the national debt"" by the middle of the decade.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,"The Muslim Brotherhood has ""openly stated they want to declare war on Israel.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,"""The people that went to school with (Barack Obama), they never saw him, they don't know who he is.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,"Since Sept. 11, 2001, ""270,000 Americans were killed by gunfire at home.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,"Orrin Hatch co-sponsored a 1993 health care bill that had an individual mandate.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,"""In the month of January, Canada created more new jobs than we did.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,"""Today there are more men and women out of work in America than there are people working in Canada.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,"""If you shut down Amtrak's Northeast Corridor, it's estimated you'd have to add seven new lanes to I-95 to accommodate the increased traffic.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,"""Today, American companies have nearly $2 trillion sitting on their balance sheets.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,"Fox News ""said the New Black Panther Party decided the election for Barack Obama.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,"Foreign Trade Zones allow U.S. ""land to be inhabited by Chinese communists -- communists straight from China! They are to set up little towns and live here.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,"The majority of people in polls do ""not support Obamacare.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,"Tells President Barack Obama that he also asked former President George W. Bush about how he felt about Americans hating him.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1829,"Twelve judges have thrown out legal challenges to the health care law because they rejected ""the notion that the health care law was unconstitutional.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,"""Some politicians … want to put new taxes on a lot of groceries.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,"""I lowered taxes over the last two years.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,"""I didn't raise taxes once.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,"Many of the 9/11 conspirators came from the Muslim Brotherhood, including Osama bin Laden, Ayman Zawahiri and Khalid Sheikh Mohammed.",,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,"Israel's per capita income ""is greater than probably three-fourths of the rest of the world.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,"Under Hosni Mubarak's rule, ""Egypt received more American dollars than any country besides Israel.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1836,"Nevada will be ""energy independent within the immediate future.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,"In the 1980s, ""The lowest income people had the biggest gains.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,"""From 1980 to 1990, the top 1 percent saw their income go up by roughly 80 percent"" while ""the median wage in the country over (the same) 10 years went up 3 percent.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,"""Despite claims that you can 'keep the health care plan you like,' the Obama Administration has predicted that as many as 7 out of 10 Americans with employer-provided health coverage could lose their current health plan.""",,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,"In the past 20 years, Egypt has made ""great strides"" in political and democratic reform.",,,,,,,,,,,,,,,,,,,,,,,,,,,
